beta_b,beta_w,botnet
0.8,1.4,1.0
0.8,1.5,1.0
0.8,1.6,1.0
0.8,1.7,1.0
0.8,1.8,0.9787
0.8,1.9,1.0
0.8,2.0,0.9663
0.8,2.1,0.9823
0.8,2.2,0.981725
0.8,2.3,0.9768749999999999
0.8,2.4,0.9733571428571427
0.8,2.5,0.9557300000000002
0.8,2.6,0.9429
0.8,2.7,0.9518666666666666
0.8,2.8,0.9536571428571428
0.8,2.9,0.9214826086956521
0.8,3.0,0.899153846153846
0.8,3.1,0.868093548387097
0.8,3.2,0.8121222222222224
0.8,3.3,0.8404500000000003
0.8,3.4,0.7515275862068964
0.8,3.5,0.7756200000000001
0.8,3.6,0.716035294117647
0.8,3.7,0.6922942857142858
0.8,3.8,0.6778172413793102
0.8,3.9,0.6090771428571429
0.8,4.0,0.59112
0.8,4.1,0.456136
0.8,4.2,0.5509733333333334
0.8,4.3,0.5523978723404255
0.8,4.4,0.4374622641509434
0.8,4.5,0.42098372093023256
0.8,4.6,0.4559055555555556
0.8,4.7,0.4058035714285714
0.8,4.8,0.4371846153846155
0.8,4.9,0.37659761904761907
0.8,5.0,0.40546734693877556
0.8,5.1,0.307953488372093
0.8,5.2,0.3002666666666667
0.8,5.3,0.3323969696969697
0.8,5.4,0.27986590909090914
0.8,5.5,0.2634875
0.8,5.6,0.23215303030303028
0.8,5.7,0.2501892857142857
0.8,5.8,0.22864181818181825
0.8,5.9,0.2497441860465116
0.8,6.0,0.24741025641025638
0.8,6.1,0.18662222222222222
0.8,6.2,0.18018450704225353
0.8,6.3,0.19274310344827586
0.8,6.4,0.17318360655737705
0.8,6.5,0.1757044117647059
0.8,6.6,0.15297111111111114
0.8,6.7,0.14580555555555555
0.8,6.8,0.15202153846153846
0.8,6.9,0.13871607142857142
0.8,7.0,0.1446311475409836
0.8,7.1,0.1350463768115942
0.8,7.2,0.12234430379746834
0.8,7.3,0.12622533333333333
0.8,7.4,0.1140041095890411
0.8,7.5,0.11195714285714284
0.8,7.6,0.10623571428571428
0.8,7.7,0.09204
0.8,7.8,0.09909589041095891
0.8,7.9,0.08622419354838708
0.8,8.0,0.07158625
0.8,8.1,0.07274090909090909
0.8,8.2,0.07272564102564101
0.8,8.3,0.06979878048780487
0.8,8.4,0.07868840579710144
0.8,8.5,0.04552142857142857
0.8,8.6,0.07884999999999999
0.8,8.7,0.05699833333333334
0.8,8.8,0.055945
0.8,8.9,0.060323809523809536
0.8,9.0,0.04305833333333333
0.8,9.1,0.03436538461538462
0.8,9.2,0.039815584415584415
0.8,9.3,0.0210175
0.8,9.4,0.036084848484848484
0.8,9.5,0.03469047619047619
0.8,9.6,0.023659999999999997
0.8,9.7,0.015688888888888888
0.8,9.8,0.023295000000000003
0.8,9.9,0.02200963855421687
0.8,10.0,0.025724590163934427
0.9,0.1,1.0
0.9,0.2,1.0
0.9,0.3,1.0
0.9,0.4,1.0
0.9,0.5,1.0
0.9,0.6,1.0
0.9,0.7,1.0
0.9,0.8,1.0
0.9,0.9,1.0
0.9,1.0,1.0
0.9,1.1,1.0
0.9,1.2,1.0
0.9,1.3,1.0
0.9,1.4,1.0
0.9,1.5,1.0
0.9,1.6,0.9824999999999999
0.9,1.7,0.9871
0.9,1.8,1.0
0.9,1.9,0.9894000000000001
0.9,2.0,0.9849
0.9,2.1,1.0
0.9,2.2,0.97525
0.9,2.3,0.97342
0.9,2.4,0.9692733333333334
0.9,2.5,0.9626818181818183
0.9,2.6,0.9722909090909091
0.9,2.7,0.9608909090909091
0.9,2.8,0.9388500000000001
0.9,2.9,0.9304444444444445
0.9,3.0,0.9152583333333334
0.9,3.1,0.901357142857143
0.9,3.2,0.8707833333333335
0.9,3.3,0.8685307692307691
0.9,3.4,0.8606727272727273
0.9,3.5,0.8626171428571427
0.9,3.6,0.7222666666666667
